Unnamed: 0,Close_NVDA,Open_NVDA,Lag_Close_1,Lag_Close_3,EMA10_,MA10_,MA50_,GDP,Interest_Rate,^GSPC_Close,^IXIC_Close,AMD_Close
2023-01-06,14.859000205993652,14.473999977111816,14.265000343322754,14.3149995803833,14.858574455756129,14.610700035095215,15.472739963531494,27164.359,4.33,3895.080078125,10569.2900390625,63.959999084472656
2023-01-07,15.628000259399414,15.284000396728516,14.859000205993652,14.74899959564209,14.99847005641854,14.63960008621216,15.527379970550538,27164.359,4.33,3892.090087890625,10635.650390625,67.23999786376953
2023-01-08,15.628000259399414,15.284000396728516,15.628000259399414,14.265000343322754,14.99847005641854,14.63960008621216,15.527379970550538,27164.359,4.33,3892.090087890625,10635.650390625,67.23999786376953
2023-01-09,15.628000259399414,15.284000396728516,15.628000259399414,14.859000205993652,14.99847005641854,14.63960008621216,15.527379970550538,27164.359,4.33,3892.090087890625,10635.650390625,67.23999786376953
2023-01-10,15.909000396728516,15.506999969482422,15.628000259399414,15.628000259399414,15.16402102738399,14.709900093078613,15.582039985656738,27164.359,4.33,3919.25,10742.6298828125,68.05000305175781
2023-01-11,16.000999450683594,15.84000015258789,15.909000396728516,15.628000259399414,15.316198922529372,14.897900009155274,15.625379981994628,27164.359,4.33,3969.610107421875,10931.669921875,69.05999755859375
2023-01-12,16.51099967956543,16.100000381469727,16.000999450683594,15.628000259399414,15.533435423808656,15.145399951934817,15.685659980773924,27164.359,4.33,3983.169921875,11001.099609375,70.80000305175781
2023-01-13,16.89900016784668,16.277999877929688,16.51099967956543,15.909000396728516,15.781719922724658,15.375,15.75277997970581,27164.359,4.33,3999.090087890625,11079.16015625,71.0
2023-01-14,17.70199966430664,16.89900016784668,16.89900016784668,16.000999450683594,16.130861693921382,15.683799934387206,15.842439975738523,27164.359,4.33,3990.969970703125,11095.1103515625,71.58999633789062
2023-01-15,17.70199966430664,16.89900016784668,17.70199966430664,16.51099967956543,16.130861693921382,15.683799934387206,15.842439975738523,27164.359,4.33,3990.969970703125,11095.1103515625,71.58999633789062
2023-01-16,17.70199966430664,16.89900016784668,17.70199966430664,16.89900016784668,16.130861693921382,15.683799934387206,15.842439975738523,27164.359,4.33,3990.969970703125,11095.1103515625,71.58999633789062
2023-01-17,17.70199966430664,16.89900016784668,17.70199966430664,17.70199966430664,16.130861693921382,15.683799934387206,15.842439975738523,27164.359,4.33,3990.969970703125,11095.1103515625,71.58999633789062
2023-01-18,17.37700080871582,17.66699981689453,17.70199966430664,17.70199966430664,16.357432442065825,15.99000005722046,15.92156000137329,27164.359,4.33,3928.860107421875,10957.009765625,70.52999877929688
2023-01-19,16.764999389648438,17.035999298095703,17.37700080871582,17.70199966430664,16.43153552344448,16.191600036621093,15.97373998641968,27164.359,4.33,3898.85009765625,10852.26953125,67.70999908447266
2023-01-20,17.839000701904297,17.01099967956543,16.764999389648438,17.70199966430664,16.687438283164447,16.54900007247925,16.044500007629395,27164.359,4.33,3972.610107421875,11140.4296875,70.06999969482422
2023-01-21,19.19300079345703,18.06399917602539,17.839000701904297,17.37700080871582,17.142995103217643,16.982400131225585,16.13632001876831,27164.359,4.33,4019.81005859375,11364.41015625,76.52999877929688
2023-01-22,19.19300079345703,18.06399917602539,19.19300079345703,16.764999389648438,17.142995103217643,16.982400131225585,16.13632001876831,27164.359,4.33,4019.81005859375,11364.41015625,76.52999877929688
2023-01-23,19.19300079345703,18.06399917602539,19.19300079345703,17.839000701904297,17.142995103217643,16.982400131225585,16.13632001876831,27164.359,4.33,4019.81005859375,11364.41015625,76.52999877929688
2023-01-24,19.26499938964844,18.82699966430664,19.19300079345703,19.19300079345703,17.52881406438688,17.346100044250488,16.246100006103514,27164.359,4.33,4016.949951171875,11334.26953125,74.69999694824219
2023-01-25,19.32299995422364,18.913000106811523,19.26499938964844,19.19300079345703,17.855029680720833,17.6875,16.31756000518799,27164.359,4.33,4016.219970703125,11313.3603515625,74.91000366210938
2023-01-26,19.802000045776367,19.701000213623047,19.32299995422364,19.19300079345703,18.20902429254911,18.06760005950928,16.387060012817383,27164.359,4.33,4060.429931640625,11512.41015625,75.16000366210938
2023-01-27,20.364999771118164,19.46199989318848,19.802000045776367,19.26499938964844,18.60101983410712,18.45300006866455,16.46846000671387,27164.359,4.33,4070.56005859375,11621.7099609375,75.4000015258789
2023-01-28,19.16200065612793,19.950000762939453,20.364999771118164,19.32299995422364,18.70301634720181,18.67930011749268,16.518380012512207,27164.359,4.33,4017.77001953125,11393.8095703125,72.44999694824219
2023-01-29,19.16200065612793,19.950000762939453,19.16200065612793,19.802000045776367,18.70301634720181,18.67930011749268,16.518380012512207,27164.359,4.33,4017.77001953125,11393.8095703125,72.44999694824219
2023-01-30,19.16200065612793,19.950000762939453,19.16200065612793,20.364999771118164,18.70301634720181,18.67930011749268,16.518380012512207,27164.359,4.33,4017.77001953125,11393.8095703125,72.44999694824219
2023-01-31,19.53700065612793,19.170000076293945,19.16200065612793,19.16200065612793,18.85464985791565,18.86280021667481,16.590920028686522,27164.359,4.33,4076.60009765625,11584.5498046875,75.1500015258789
2023-02-01,20.94300079345703,19.69099998474121,19.53700065612793,19.16200065612793,19.23435002801408,19.219400215148926,16.696240043640138,27164.359,4.57,4119.2099609375,11816.3203125,84.63999938964844
2023-02-02,21.708999633789062,21.0,20.94300079345703,19.16200065612793,19.684286319973168,19.71380023956299,16.822240028381348,27164.359,4.57,4179.759765625,12200.8203125,88.30999755859375
2023-02-03,21.100000381469727,21.0,21.708999633789062,19.53700065612793,19.941688876608907,20.03990020751953,16.93790002822876,27164.359,4.57,4136.47998046875,12006.9501953125,86.08999633789062
2023-02-04,21.089000701904297,20.80599975585937,21.100000381469727,20.94300079345703,20.15029102666261,20.229500198364256,17.038920040130616,27164.359,4.57,4111.080078125,11887.4501953125,83.68000030517578
2023-02-05,21.089000701904297,20.80599975585937,21.089000701904297,21.708999633789062,20.15029102666261,20.229500198364256,17.038920040130616,27164.359,4.57,4111.080078125,11887.4501953125,83.68000030517578
2023-02-06,21.089000701904297,20.80599975585937,21.089000701904297,21.100000381469727,20.15029102666261,20.229500198364256,17.038920040130616,27164.359,4.57,4111.080078125,11887.4501953125,83.68000030517578
2023-02-07,22.17300033569336,21.381999969482425,21.089000701904297,21.089000701904297,20.518056355577297,20.52030029296875,17.152000064849855,27164.359,4.57,4164.0,12113.7900390625,85.91000366210938
2023-02-08,22.20499992370605,22.386999130249023,22.17300033569336,21.089000701904297,20.824773367964344,20.808500289916992,17.2707000541687,27164.359,4.57,4117.85986328125,11910.51953125,84.69000244140625
2023-02-09,22.33699989318848,22.606000900268555,22.20499992370605,21.089000701904297,21.09972364527782,21.062000274658203,17.400900058746338,27164.359,4.57,4081.5,11789.580078125,83.20999908447266
2023-02-10,21.26499938964844,21.690000534057617,22.33699989318848,22.17300033569336,21.12977378061793,21.15200023651123,17.51342004776001,27164.359,4.57,4090.4599609375,11718.1201171875,81.4800033569336
2023-02-11,21.788000106811523,21.538000106811523,21.26499938964844,22.20499992370605,21.24945129447132,21.41460018157959,17.610720043182372,27164.359,4.57,4137.2900390625,11891.7900390625,83.12999725341797
2023-02-12,21.788000106811523,21.538000106811523,21.788000106811523,22.33699989318848,21.24945129447132,21.41460018157959,17.610720043182372,27164.359,4.57,4137.2900390625,11891.7900390625,83.12999725341797
2023-02-13,21.788000106811523,21.538000106811523,21.788000106811523,21.26499938964844,21.24945129447132,21.41460018157959,17.610720043182372,27164.359,4.57,4137.2900390625,11891.7900390625,83.12999725341797
2023-02-14,22.97100067138672,21.577999114990234,21.788000106811523,21.788000106811523,21.56246027209229,21.75800018310547,17.72744005203247,27164.359,4.57,4136.1298828125,11960.150390625,85.94999694824219
2023-02-15,22.763999938964844,22.54899978637696,22.97100067138672,21.788000106811523,21.780922029705483,21.94010009765625,17.845200061798096,27164.359,4.57,4147.60009765625,12070.58984375,85.18000030517578
2023-02-16,22.00200080871582,22.132999420166016,22.763999938964844,21.788000106811523,21.821118171343727,21.969400215148926,17.953040065765382,27164.359,4.57,4090.409912109375,11855.830078125,80.08000183105469
2023-02-17,21.38800048828125,21.631000518798828,22.00200080871582,22.97100067138672,21.742369501696004,21.99820022583008,18.061060066223146,27164.359,4.57,4079.090087890625,11787.26953125,78.5
2023-02-18,20.655000686645508,21.0,21.38800048828125,22.763999938964844,21.54466608077773,21.9548002243042,18.151760063171388,27164.359,4.57,3997.340087890625,11492.2998046875,76.7699966430664
2023-02-19,20.655000686645508,21.0,20.655000686645508,22.00200080871582,21.54466608077773,21.9548002243042,18.151760063171388,27164.359,4.57,3997.340087890625,11492.2998046875,76.7699966430664
2023-02-20,20.655000686645508,21.0,20.655000686645508,21.38800048828125,21.54466608077773,21.9548002243042,18.151760063171388,27164.359,4.57,3997.340087890625,11492.2998046875,76.7699966430664
2023-02-21,20.655000686645508,21.0,20.655000686645508,20.655000686645508,21.54466608077773,21.9548002243042,18.151760063171388,27164.359,4.57,3997.340087890625,11492.2998046875,76.7699966430664
2023-02-22,20.753999710083008,20.707000732421875,20.655000686645508,20.655000686645508,21.40090855883324,21.812900161743165,18.22346004486084,27164.359,4.57,3991.050048828125,11507.0703125,76.61000061035156
2023-02-23,23.66399955749512,23.440000534057617,20.753999710083008,20.655000686645508,21.81237964949903,21.95880012512207,18.35672004699707,27164.359,4.57,4012.320068359375,11590.400390625,79.75
2023-02-24,23.285999298095703,23.225000381469727,23.66399955749512,20.655000686645508,22.080310494698423,22.053700065612794,18.471740036010743,27164.359,4.57,3970.0400390625,11394.9404296875,78.08999633789062
2023-02-25,23.5009994506836,23.670000076293945,23.285999298095703,20.753999710083008,22.33861757760481,22.277300071716308,18.58032001495361,27164.359,4.57,3982.239990234375,11466.98046875,78.7699966430664
2023-02-26,23.5009994506836,23.670000076293945,23.5009994506836,23.66399955749512,22.33861757760481,22.277300071716308,18.58032001495361,27164.359,4.57,3982.239990234375,11466.98046875,78.7699966430664
2023-02-27,23.5009994506836,23.670000076293945,23.5009994506836,23.285999298095703,22.33861757760481,22.277300071716308,18.58032001495361,27164.359,4.57,3982.239990234375,11466.98046875,78.7699966430664
2023-02-28,23.215999603271484,23.371999740600582,23.5009994506836,23.5009994506836,22.498141582271483,22.420100021362305,18.691160011291505,27164.359,4.57,3970.14990234375,11455.5400390625,78.58000183105469
2023-03-01,22.69799995422364,23.191999435424805,23.215999603271484,23.5009994506836,22.534479468080967,22.392799949646,18.806080017089844,27164.359,4.65,3951.389892578125,11379.48046875,78.29000091552734
2023-03-02,23.31399917602539,22.488000869750977,22.69799995422364,23.5009994506836,22.67621032407086,22.44779987335205,18.9409400177002,27164.359,4.65,3981.35009765625,11462.98046875,80.44000244140625
2023-03-03,23.88999938964844,23.31999969482422,23.31399917602539,23.215999603271484,22.896899245084963,22.636599731445312,19.093660011291504,27164.359,4.65,4045.639892578125,11689.009765625,81.5199966430664
2023-03-04,23.554000854492188,23.891000747680664,23.88999938964844,22.69799995422364,23.016372264977186,22.853199768066407,19.24304004669189,27164.359,4.65,4048.419921875,11675.740234375,81.16000366210938
2023-03-05,23.554000854492188,23.891000747680664,23.554000854492188,23.31399917602539,23.016372264977186,22.853199768066407,19.24304004669189,27164.359,4.65,4048.419921875,11675.740234375,81.16000366210938
2023-03-06,23.554000854492188,23.891000747680664,23.554000854492188,23.88999938964844,23.016372264977186,22.853199768066407,19.24304004669189,27164.359,4.65,4048.419921875,11675.740234375,81.16000366210938
2023-03-07,23.288000106811523,23.600000381469727,23.554000854492188,23.554000854492188,23.0657591453107,23.11649971008301,19.378780059814453,27164.359,4.65,3986.3701171875,11530.330078125,82.11000061035156
2023-03-08,24.18099975585937,23.48699951171875,23.288000106811523,23.554000854492188,23.268530165410457,23.459199714660645,19.55562005996704,27164.359,4.65,3992.010009765625,11576.0,85.37000274658203
2023-03-09,23.43600082397461,24.174999237060547,24.18099975585937,23.554000854492188,23.298979376058483,23.436399841308592,19.72022006988525,27164.359,4.65,3918.320068359375,11338.349609375,84.02999877929688
2023-03-10,22.96500015258789,23.40900039672852,23.43600082397461,23.288000106811523,23.238255880882008,23.40429992675781,19.89710006713868,27164.359,4.65,3861.590087890625,11138.8896484375,82.66999816894531
2023-03-11,22.965999603271484,22.75200080871582,22.96500015258789,24.18099975585937,23.188754739498275,23.3507999420166,20.075700054168703,27164.359,4.65,3855.760009765625,11188.83984375,82.01000213623047
2023-03-12,22.965999603271484,22.75200080871582,22.965999603271484,23.43600082397461,23.188754739498275,23.3507999420166,20.075700054168703,27164.359,4.65,3855.760009765625,11188.83984375,82.01000213623047
2023-03-13,22.965999603271484,22.75200080871582,22.965999603271484,22.96500015258789,23.188754739498275,23.3507999420166,20.075700054168703,27164.359,4.65,3855.760009765625,11188.83984375,82.01000213623047
2023-03-14,24.0629997253418,23.496000289916992,22.965999603271484,22.965999603271484,23.347708373288008,23.43549995422364,20.26490005493164,27164.359,4.65,3919.2900390625,11428.150390625,87.44999694824219
2023-03-15,24.22800064086914,23.76099967956543,24.0629997253418,22.965999603271484,23.50776151284821,23.588500022888184,20.45718006134033,27164.359,4.65,3891.929931640625,11434.0498046875,89.68000030517578
2023-03-16,25.541000366210938,24.027000427246094,24.22800064086914,22.965999603271484,23.877441304368705,23.81120014190674,20.681700077056885,27164.359,4.65,3960.280029296875,11717.2802734375,96.5999984741211
2023-03-17,25.725000381469727,25.98200035095215,25.541000366210938,24.0629997253418,24.21336113656889,23.994700241088868,20.90122009277344,27164.359,4.65,3916.639892578125,11630.509765625,97.83999633789062
2023-03-18,25.89999961853028,25.614999771118164,25.725000381469727,24.22800064086914,24.52002267874369,24.22930011749268,21.133920078277587,27164.359,4.65,3951.570068359375,11675.5400390625,96.80999755859376
2023-03-19,25.89999961853028,25.614999771118164,25.89999961853028,25.541000366210938,24.52002267874369,24.22930011749268,21.133920078277587,27164.359,4.65,3951.570068359375,11675.5400390625,96.80999755859376
2023-03-20,25.89999961853028,25.614999771118164,25.89999961853028,25.725000381469727,24.52002267874369,24.22930011749268,21.133920078277587,27164.359,4.65,3951.570068359375,11675.5400390625,96.80999755859376
2023-03-21,26.198999404907227,26.18000030517578,25.89999961853028,25.89999961853028,24.825291174409784,24.52040004730225,21.36072006225585,27164.359,4.65,4002.8701171875,11860.1103515625,95.93000030517578
2023-03-22,26.468000411987305,26.424999237060547,26.198999404907227,25.89999961853028,25.123965581242057,24.74910011291504,21.577520065307617,27164.359,4.65,3936.969970703125,11669.9599609375,97.58000183105467
2023-03-23,27.19099998474121,27.114999771118164,26.468000411987305,25.89999961853028,25.4997900182419,25.1246000289917,21.80316005706787,27164.359,4.65,3948.719970703125,11787.400390625,100.27999877929688
2023-03-24,26.77899932861328,27.0310001373291,27.19099998474121,26.198999404907227,25.73237352921852,25.50599994659424,22.018720054626463,27164.359,4.65,3970.989990234375,11823.9599609375,97.9499969482422
2023-03-25,26.5310001373291,26.83699989318848,26.77899932861328,26.468000411987305,25.8775783670568,25.8625,22.219120063781737,27164.359,4.65,3977.530029296875,11768.83984375,96.61000061035156
2023-03-26,26.5310001373291,26.83699989318848,26.5310001373291,27.19099998474121,25.8775783670568,25.8625,22.219120063781737,27164.359,4.65,3977.530029296875,11768.83984375,96.61000061035156
